t,temperature,free_energy,internal_energy,entropy,partition_quotient,cache_thermal_index,neuromorphic_energy_ratio,learning_loss,phase_event
4445,0.43225167,0.80514810,0.85798878,0.12224518,0.14023149,0.90179048,9.54123863,0.85798878,0.0
4446,0.43187514,0.80830856,0.86089602,0.12176542,0.13898312,0.90257714,9.56509018,0.86089602,0.0
4447,0.43150519,0.80995774,0.86247324,0.12170305,0.13823097,0.90335060,9.58286502,0.86247324,0.0
4448,0.43114179,0.81851778,0.87114251,0.12205898,0.13529932,0.90411244,9.60611095,0.87114251,0.0
4449,0.43078491,0.81545409,0.86803485,0.12205802,0.13605083,0.90486187,9.62199314,0.86803485,0.0
4450,0.43043452,0.81153013,0.86418227,0.12232322,0.13708538,0.90559810,9.63701340,0.86418227,0.0
4451,0.43009058,0.79353255,0.84681001,0.12387498,0.14272822,0.90632273,9.64505339,0.84681001,0.0
4452,0.42975306,0.79707713,0.84994675,0.12302325,0.14135087,0.90703496,9.66772101,0.84994675,0.0
4453,0.42942193,0.79481496,0.84797714,0.12379939,0.14189438,0.90773481,9.68244613,0.84797714,0.0
4454,0.42909716,0.79001723,0.84316354,0.12385614,0.14328893,0.90842230,9.70164771,0.84316354,0.0
4455,0.42877870,0.79441010,0.84742681,0.12364585,0.14163461,0.90909663,9.71553256,0.84742681,0.0
4456,0.42846652,0.80878893,0.86166611,0.12341029,0.13677563,0.90975941,9.74059449,0.86166611,0.0
4457,0.42816059,0.80698075,0.86000263,0.12383642,0.13716934,0.91040988,9.75611985,0.86000263,0.0
4458,0.42786088,0.80132054,0.85455971,0.12443102,0.13881264,0.91104806,9.76347533,0.85455971,0.0
4459,0.42756734,0.79144695,0.84503283,0.12532735,0.14187293,0.91167396,9.77532277,0.84503283,0.0
4460,0.42727994,0.80175428,0.85497325,0.12455294,0.13831913,0.91228761,9.80402177,0.85497325,0.0
4461,0.42699864,0.79786616,0.85109066,0.12464793,0.13941194,0.91288904,9.81916912,0.85109066,0.0
4462,0.42672340,0.80733334,0.86033969,0.12421713,0.13618880,0.91347748,9.83835790,0.86033969,0.0
4463,0.42645419,0.80862269,0.86148209,0.12395095,0.13561560,0.91405457,9.85268487,0.86148209,0.0
4464,0.42619097,0.80043311,0.85362820,0.12481516,0.13808495,0.91461953,9.86359671,0.85362820,0.0
4465,0.42593370,0.80931677,0.86234040,0.12448798,0.13508143,0.91517241,9.88440348,0.86234040,0.0
4466,0.42568233,0.81442697,0.86756041,0.12481948,0.13331984,0.91571325,9.90315375,0.86756041,0.0
4467,0.42543684,0.82123204,0.87386283,0.12371000,0.13105951,0.91624209,9.92730829,0.87386283,0.0
4468,0.42519718,0.83552180,0.88803698,0.12350784,0.12659033,0.91675896,9.94449036,0.88803698,0.0
4469,0.42496330,0.83382214,0.88631926,0.12353331,0.12696027,0.91726392,9.95631449,0.88631926,0.0
4470,0.42473517,0.83027278,0.88296159,0.12405096,0.12789083,0.91775702,9.96890525,0.88296159,0.0
4471,0.42451275,0.82062630,0.87358107,0.12474248,0.13069632,0.91823670,9.97918852,0.87358107,0.0
4472,0.42429599,0.81620314,0.86923202,0.12498086,0.13193556,0.91870623,9.98727502,0.86923202,0.0
4473,0.42408486,0.81001497,0.86305742,0.12507507,0.13374670,0.91916405,9.99458849,0.86305742,0.0
4474,0.42387930,0.81664443,0.86959925,0.12492901,0.13154927,0.91961023,10.01080727,0.86959925,0.0
4475,0.42367928,0.80962541,0.86276282,0.12541896,0.13362519,0.92004482,10.01295166,0.86276282,0.0
4476,0.42348475,0.81001227,0.86289518,0.12487559,0.13338603,0.92046707,10.02791105,0.86289518,0.0
4477,0.42329566,0.80929565,0.86184496,0.12414328,0.13349793,0.92087787,10.03609420,0.86184496,0.0
4478,0.42311198,0.79020429,0.84320617,0.12526680,0.13954362,0.92127808,10.04068435,0.84320617,0.0
4479,0.42293366,0.78069237,0.83407199,0.12621277,0.14260523,0.92166615,10.04292028,0.83407199,0.0
4480,0.42276064,0.77325960,0.82700483,0.12712920,0.14502501,0.92204378,10.04695583,0.82700483,0.0
4481,0.42259289,0.77554129,0.82891163,0.12629255,0.14413940,0.92240942,10.05911193,0.82891163,0.0
4482,0.42243036,0.78248456,0.83564006,0.12583257,0.14168954,0.92276395,10.07357643,0.83564006,0.0
4483,0.42227299,0.78571896,0.83882070,0.12575214,0.14051139,0.92310826,10.08557625,0.83882070,0.0
4484,0.42212075,0.78615590,0.83917851,0.12561004,0.14027185,0.92344081,10.09520466,0.83917851,0.0
4485,0.42197359,0.79715076,0.84994924,0.12512270,0.13657543,0.92376249,10.10878925,0.84994924,0.0
4486,0.42183145,0.78741790,0.84027167,0.12529595,0.13967431,0.92407339,10.10909215,0.84027167,0.0
4487,0.42169428,0.78963281,0.84251661,0.12540792,0.13885827,0.92437440,10.11531715,0.84251661,0.0
4488,0.42156204,0.79900857,0.85149062,0.12449425,0.13572433,0.92466480,10.12940902,0.85149062,0.0
4489,0.42143468,0.79498295,0.84772695,0.12515344,0.13694854,0.92494469,10.12900113,0.84772695,0.0
4490,0.42131214,0.79581988,0.84835819,0.12470163,0.13660179,0.92521414,10.13431878,0.84835819,0.0
4491,0.42119437,0.78670457,0.83941850,0.12515346,0.13951659,0.92547246,10.13189805,0.83941850,0.0
4492,0.42108133,0.78666207,0.83922848,0.12483671,0.13946073,0.92572135,10.13365323,0.83922848,0.0
4493,0.42097295,0.78260930,0.83532720,0.12522870,0.14074211,0.92596010,10.13739958,0.83532720,0.0
4494,0.42086919,0.77974635,0.83268102,0.12577463,0.14163784,0.92618882,10.14270809,0.83268102,0.0
4495,0.42076999,0.79538971,0.84780066,0.12455962,0.13640913,0.92640761,10.16053809,0.84780066,0.0
4496,0.42067530,0.79512954,0.84752614,0.12455355,0.13643545,0.92661657,10.16888038,0.84752614,0.0
4497,0.42058507,0.80266029,0.85496770,0.12436819,0.13395992,0.92681581,10.17851754,0.85496770,0.0
4498,0.42049923,0.81046602,0.86253977,0.12383793,0.13144494,0.92700544,10.19106554,0.86253977,0.0
4499,0.42041773,0.81845880,0.87037264,0.12348157,0.12892140,0.92718557,10.20572720,0.87037264,0.0
4500,0.42034052,0.81068724,0.86260469,0.12351283,0.13128021,0.92735551,10.20296433,0.86260469,0.0
4501,0.42026754,0.79927949,0.85140508,0.12402955,0.13484732,0.92751618,10.20279129,0.85140508,0.0
4502,0.42019873,0.80259852,0.85481398,0.12426371,0.13374473,0.92766769,10.20503282,0.85481398,0.0
4503,0.42013403,0.82266999,0.87433495,0.12297258,0.12746794,0.92781098,10.22313127,0.87433495,0.0
4504,0.42007338,0.82247918,0.87433616,0.12344743,0.12748981,0.92794535,10.22576439,0.87433616,0.0
4505,0.42001674,0.82905924,0.88075225,0.12307369,0.12547496,0.92807094,10.23204219,0.88075225,0.0
4506,0.41996402,0.81707266,0.86918450,0.12408646,0.12907587,0.92818786,10.23069052,0.86918450,0.0
4507,0.41991519,0.81651696,0.86869121,0.12424952,0.12921756,0.92829624,10.23609878,0.86869121,0.0
4508,0.41987017,0.80261290,0.85497555,0.12471153,0.13354041,0.92839622,10.23016776,0.85497555,0.0
4509,0.41982890,0.80360840,0.85593117,0.12462880,0.13319910,0.92848710,10.23421399,0.85593117,0.0
4510,0.41979132,0.80739890,0.85981181,0.12485467,0.13197917,0.92857065,10.23870022,0.85981181,0.0
4511,0.41975737,0.78858749,0.84137051,0.12574649,0.13800688,0.92864619,10.22912437,0.84137051,0.0
4512,0.41972698,0.79268594,0.84545443,0.12572098,0.13664727,0.92871305,10.23415715,0.84545443,0.0
4513,0.41970009,0.79766864,0.85021599,0.12520215,0.13501825,0.92877217,10.24238606,0.85021599,0.0
4514,0.41967664,0.79027071,0.84296815,0.12556675,0.13740482,0.92882450,10.24049025,0.84296815,0.0
4515,0.41965657,0.77869657,0.83153650,0.12591230,0.14123446,0.92886776,10.24230220,0.83153650,0.0
4516,0.41963979,0.78744823,0.84000677,0.12524680,0.13830924,0.92890532,10.25071248,0.84000677,0.0
4517,0.41962626,0.78441560,0.83698962,0.12528772,0.13930399,0.92893491,10.24849586,0.83698962,0.0
4518,0.41961590,0.78709398,0.83970349,0.12537541,0.13841126,0.92895747,10.25295159,0.83970349,0.0
4519,0.41960864,0.78871968,0.84113968,0.12492593,0.13787157,0.92897236,10.25251725,0.84113968,0.0
4520,0.41960442,0.79246960,0.84474009,0.12457088,0.13664235,0.92898214,10.25089600,0.84474009,0.0
4521,0.41960316,0.79528241,0.84737793,0.12415426,0.13572866,0.92898535,10.25031319,0.84737793,0.0
4522,0.41960481,0.79766222,0.85001197,0.12475965,0.13496205,0.92898214,10.24427446,0.85001197,0.0
4523,0.41960928,0.79528824,0.84777847,0.12509312,0.13573053,0.92897267,10.24643877,0.84777847,0.0
4524,0.41961651,0.79374094,0.84622908,0.12508596,0.13623639,0.92895710,10.24564163,0.84622908,0.0
4525,0.41962643,0.77908763,0.83208462,0.12629564,0.14108410,0.92893557,10.23786535,0.83208462,0.0
4526,0.41963896,0.78383741,0.83646020,0.12540016,0.13950395,0.92890665,10.24380662,0.83646020,0.0
4527,0.41965403,0.77396339,0.82704357,0.12648558,0.14283483,0.92887372,10.24276071,0.82704357,0.0
4528,0.41967158,0.76738639,0.82054126,0.12665825,0.14510213,0.92883532,10.23332326,0.82054126,0.0
4529,0.41969152,0.77764720,0.83070097,0.12641135,0.14160992,0.92879162,10.23569816,0.83070097,0.0
4530,0.41971378,0.78328656,0.83619547,0.12605949,0.13973368,0.92874198,10.23976707,0.83619547,0.0
4531,0.41973829,0.78456025,0.83751902,0.12617092,0.13932548,0.92868738,10.23677677,0.83751902,0.0
4532,0.41976497,0.79108202,0.84352236,0.12492787,0.13719385,0.92862878,10.23645199,0.84352236,0.0
4533,0.41979375,0.78346007,0.83625282,0.12575878,0.13972560,0.92856556,10.22808203,0.83625282,0.0
4534,0.41982454,0.78051388,0.83331024,0.12575817,0.14072886,0.92849788,10.23072463,0.83331024,0.0
4535,0.41985728,0.77617282,0.82903063,0.12589472,0.14221207,0.92842591,10.22717394,0.82903063,0.0
4536,0.41989188,0.77526258,0.82832914,0.12638148,0.14254240,0.92834903,10.22430057,0.82832914,0.0
4537,0.41992827,0.77657664,0.82948087,0.12598396,0.14211979,0.92826741,10.22301371,0.82948087,0.0
4538,0.41996636,0.78397604,0.83680868,0.12580205,0.13966113,0.92818364,10.22262197,0.83680868,0.0
4539,0.42000609,0.78692654,0.83978426,0.12584988,0.13870795,0.92809629,10.21810149,0.83978426,0.0
4540,0.42004736,0.78193269,0.83474953,0.12574020,0.14039270,0.92800473,10.21023732,0.83474953,0.0
4541,0.42009009,0.77876276,0.83190906,0.12651167,0.14148288,0.92791075,10.21003145,0.83190906,0.0
4542,0.42013422,0.76766975,0.82086046,0.12660410,0.14529656,0.92781373,10.19639100,0.82086046,0.0
4543,0.42017965,0.77428679,0.82701497,0.12548961,0.14305459,0.92771384,10.19839136,0.82701497,0.0
4544,0.42022630,0.78045646,0.83319276,0.12549500,0.14099848,0.92761049,10.19773070,0.83319276,0.0
4545,0.42027409,0.77949572,0.83242176,0.12593218,0.14135102,0.92750543,10.19354305,0.83242176,0.0
4546,0.42032293,0.77980225,0.83267290,0.12578579,0.14127842,0.92739728,10.19305255,0.83267290,0.0
4547,0.42037275,0.78119804,0.83396926,0.12553434,0.14084107,0.92728700,10.19102824,0.83396926,0.0
4548,0.42042346,0.78801274,0.84067004,0.12524825,0.13860762,0.92717559,10.19810922,0.84067004,0.0
4549,0.42047497,0.78492811,0.83768476,0.12546918,0.13966026,0.92706164,10.19329444,0.83768476,0.0
4550,0.42052719,0.77842642,0.83130046,0.12573274,0.14186918,0.92694693,10.18316355,0.83130046,0.0
4551,0.42058005,0.77907909,0.83188692,0.12555951,0.14168215,0.92683006,10.18167318,0.83188692,0.0
4552,0.42063346,0.77830374,0.83092805,0.12510730,0.14197695,0.92671201,10.17635533,0.83092805,0.0
4553,0.42068733,0.79111658,0.84347331,0.12445519,0.13775058,0.92659299,10.18205425,0.84347331,0.0
4554,0.42074156,0.77802521,0.83087619,0.12561388,0.14213852,0.92647317,10.16298922,0.83087619,0.0
4555,0.42079609,0.78415159,0.83676908,0.12504272,0.14011768,0.92635276,10.16654149,0.83676908,0.0
4556,0.42085081,0.79223826,0.84510271,0.12561328,0.13748433,0.92623274,10.16510081,0.84510271,0.0
4557,0.42090563,0.79651137,0.84917336,0.12511590,0.13612900,0.92611252,10.16513977,0.84917336,0.0
4558,0.42096048,0.79607761,0.84882804,0.12530971,0.13630294,0.92599228,10.16074424,0.84882804,0.0
4559,0.42101526,0.80988885,0.86222509,0.12430960,0.13193658,0.92587223,10.16241418,0.86222509,0.0
4560,0.42106987,0.80324917,0.85547542,0.12403227,0.13406697,0.92575256,10.15835999,0.85547542,0.0
4561,0.42112424,0.82125773,0.87310548,0.12311746,0.12848635,0.92563347,10.16704721,0.87310548,0.0
4562,0.42117827,0.83014370,0.88232104,0.12388424,0.12583543,0.92551516,10.16664268,0.88232104,0.0
4563,0.42123187,0.83180824,0.88393080,0.12373841,0.12537060,0.92539783,10.16533040,0.88393080,0.0
4564,0.42128494,0.83441452,0.88609799,0.12268055,0.12462839,0.92528166,10.16195156,0.88609799,0.0
4565,0.42133740,0.84474937,0.89637402,0.12252568,0.12163860,0.92516688,10.16262018,0.89637402,0.0
4566,0.42138916,0.86049003,0.91155271,0.12117702,0.11720756,0.92505287,10.17142219,0.91155271,0.0
4567,0.42144012,0.85746751,0.90880048,0.12180370,0.11808034,0.92494144,10.16301895,0.90880048,0.0
4568,0.42149020,0.85984492,0.91113867,0.12169618,0.11744457,0.92483198,10.16254371,0.91113867,0.0
4569,0.42153929,0.86056755,0.91179164,0.12151675,0.11727127,0.92472469,10.15958446,0.91179164,0.0
4570,0.42158731,0.87140680,0.92245757,0.12109180,0.11432117,0.92461979,10.16081161,0.92245757,0.0
4571,0.42163417,0.88370156,0.93422360,0.11982433,0.11106123,0.92451746,10.16409807,0.93422360,0.0
4572,0.42167976,0.89683900,0.94708507,0.11915694,0.10767886,0.92441792,10.16970144,0.94708507,0.0
4573,0.42172401,0.89694957,0.94712677,0.11898114,0.10767465,0.92432136,10.16565752,0.94712677,0.0
4574,0.42176681,0.89324466,0.94352286,0.11920853,0.10864811,0.92422798,10.15540060,0.94352286,0.0
4575,0.42180807,0.88980306,0.94020607,0.11949276,0.10956091,0.92413800,10.15261089,0.94020607,0.0
4576,0.42184770,0.89454731,0.94483382,0.11920537,0.10835712,0.92405161,10.15284172,0.94483382,0.0
4577,0.42188560,0.89677276,0.94704790,0.11916771,0.10780758,0.92396901,10.15121515,0.94704790,0.0
4578,0.42192168,0.91052109,0.96054467,0.11856129,0.10437025,0.92389041,10.15583195,0.96054467,0.0
4579,0.42195586,0.90866498,0.95878922,0.11879024,0.10484869,0.92381601,10.15342480,0.95878922,0.0
4580,0.42198802,0.88939701,0.94011236,0.12018197,0.10976508,0.92374601,10.14002539,0.94011236,0.0
4581,0.42201809,0.88342348,0.93413448,0.12016309,0.11134653,0.92368062,10.13718699,0.93413448,0.0
4582,0.42204596,0.87301426,0.92372960,0.12016544,0.11414268,0.92362004,10.12872973,0.92372960,0.0
4583,0.42207155,0.86923380,0.92008161,0.12047202,0.11518408,0.92356447,10.12127185,0.92008161,0.0
4584,0.42209476,0.86955383,0.92038263,0.12042035,0.11510982,0.92351411,10.12209542,0.92038263,0.0
4585,0.42211550,0.86363804,0.91469277,0.12094967,0.11674621,0.92346916,10.11970743,0.91469277,0.0
4586,0.42213367,0.86378568,0.91481370,0.12088119,0.11671566,0.92342984,10.12434550,0.91481370,0.0
4587,0.42214918,0.85993341,0.91114823,0.12131926,0.11779447,0.92339633,10.12022080,0.91114823,0.0
4588,0.42216194,0.85754769,0.90898588,0.12184469,0.11846932,0.92336805,10.11805225,0.90898588,0.0
4589,0.42217185,0.84385764,0.89545677,0.12222305,0.12237982,0.92334521,10.11338536,0.89545677,0.0
4590,0.42217883,0.83672623,0.88855796,0.12277196,0.12446871,0.92333037,10.10743502,0.88855796,0.0
4591,0.42218278,0.85271780,0.90422019,0.12199075,0.11984445,0.92332136,10.11786558,0.90422019,0.0
4592,0.42218361,0.85559208,0.90692716,0.12159422,0.11903178,0.92331996,10.11809582,0.90692716,0.0
4593,0.42218123,0.86079373,0.91214232,0.12162688,0.11757285,0.92332559,10.12433105,0.91214232,0.0
4594,0.42217555,0.85845585,0.90995702,0.12198995,0.11822250,0.92333844,10.12634970,0.90995702,0.0
4595,0.42216647,0.86568613,0.91703888,0.12164099,0.11620991,0.92335870,10.12650923,0.91703888,0.0
4596,0.42215392,0.86108300,0.91242746,0.12162499,0.11747682,0.92338659,10.12535862,0.91242746,0.0
4597,0.42213779,0.85994066,0.91132788,0.12173092,0.11778597,0.92342229,10.12723494,0.91132788,0.0
4598,0.42211800,0.83989417,0.89173460,0.12281028,0.12350281,0.92346600,10.11592211,0.89173460,0.0
4599,0.42209446,0.84172137,0.89342283,0.12248789,0.12295569,0.92351792,10.12239184,0.89342283,0.0
4600,0.42206708,0.83244913,0.88409881,0.12237316,0.12567050,0.92357746,10.11784189,0.88409881,0.0
4601,0.42203578,0.82742107,0.87917405,0.12262700,0.12715806,0.92364559,10.11947351,0.87917405,0.0
4602,0.42200046,0.82226724,0.87424689,0.12317438,0.12869943,0.92372252,10.11711426,0.87424689,0.0
4603,0.42196105,0.81919894,0.87134596,0.12358254,0.12961509,0.92380922,10.11628565,0.87134596,0.0
4604,0.42191745,0.82163694,0.87366030,0.12330223,0.12884243,0.92390510,10.11613158,0.87366030,0.0
4605,0.42186958,0.82703444,0.87878117,0.12266049,0.12717639,0.92400957,10.12133026,0.87878117,0.0
4606,0.42181736,0.82582004,0.87735241,0.12216749,0.12751210,0.92412359,10.12361830,0.87735241,0.0
4607,0.42176071,0.81130784,0.86286031,0.12223157,0.13194127,0.92424815,10.11870450,0.86286031,0.0
4608,0.42169953,0.81494165,0.86646322,0.12217602,0.13077271,0.92438265,10.12263278,0.86646322,0.0
4609,0.42163376,0.81160331,0.86335043,0.12273002,0.13177250,0.92452727,10.12511855,0.86335043,0.0
4610,0.42156330,0.80306095,0.85492892,0.12303721,0.13442666,0.92468221,10.12680858,0.85492892,0.0
4611,0.42148808,0.79996279,0.85181287,0.12301671,0.13537238,0.92484764,10.12885693,0.85181287,0.0
4612,0.42140802,0.80122833,0.85332866,0.12363393,0.13491779,0.92502297,10.13285952,0.85332866,0.0
4613,0.42132305,0.80240656,0.85452049,0.12369116,0.13448944,0.92520996,10.14138959,0.85452049,0.0
4614,0.42123307,0.80088459,0.85301054,0.12374611,0.13492135,0.92540721,10.14369679,0.85301054,0.0
4615,0.42113803,0.80578737,0.85801592,0.12401764,0.13330253,0.92561648,10.15409316,0.85801592,0.0
4616,0.42103784,0.79632795,0.84873953,0.12448189,0.13626926,0.92583715,10.15349450,0.84873953,0.0
4617,0.42093243,0.79818814,0.85048484,0.12424014,0.13560415,0.92606942,10.16358972,0.85048484,0.0
4618,0.42082173,0.78978580,0.84213259,0.12439183,0.13826991,0.92631345,10.16459997,0.84213259,0.0
4619,0.42070566,0.78191758,0.83448339,0.12494676,0.14080730,0.92656942,10.16669098,0.83448339,0.0
4620,0.42058416,0.79256746,0.84488231,0.12438615,0.13721290,0.92683751,10.17757100,0.84488231,0.0
4621,0.42045716,0.79419208,0.84641310,0.12420058,0.13660596,0.92711711,10.18571806,0.84641310,0.0
4622,0.42032458,0.79433730,0.84657097,0.12426984,0.13647744,0.92740996,10.19205048,0.84657097,0.0
4623,0.42018636,0.79791208,0.85005179,0.12408710,0.13523717,0.92771465,10.20636264,0.85005179,0.0
4624,0.42004245,0.80029542,0.85228840,0.12378030,0.13438454,0.92803293,10.21551612,0.85228840,0.0
4625,0.41989276,0.77728166,0.82982067,0.12512485,0.14185917,0.92836418,10.20892736,0.82982067,0.0
4626,0.41973724,0.79520146,0.84744841,0.12447539,0.13583706,0.92870779,10.22774837,0.84744841,0.0
4627,0.41957583,0.79244644,0.84504338,0.12535740,0.13663231,0.92906548,10.23850870,0.84504338,0.0
4628,0.41940847,0.80077760,0.85300209,0.12451939,0.13384410,0.92943584,10.25411667,0.85300209,0.0
4629,0.41923510,0.79259883,0.84496128,0.12489995,0.13637316,0.92982062,10.25736332,0.84496128,0.0
4630,0.41905566,0.79423550,0.84685528,0.12556752,0.13573165,0.93021918,10.26718556,0.84685528,0.0
4631,0.41887010,0.78448980,0.83725207,0.12596330,0.13881010,0.93063169,10.27461447,0.83725207,0.0
4632,0.41867837,0.77471573,0.82755007,0.12619315,0.14196693,0.93105829,10.27992033,0.82755007,0.0
4633,0.41848041,0.77338008,0.82601500,0.12577631,0.14229616,0.93149914,10.29256450,0.82601500,0.0
4634,0.41827617,0.76210637,0.81494274,0.12631934,0.14605174,0.93195362,10.29794189,0.81494274,0.0
4635,0.41806560,0.76178855,0.81466013,0.12646719,0.14602874,0.93242265,10.30680196,0.81466013,0.0
4636,0.41784865,0.77138111,0.82397611,0.12587095,0.14257959,0.93290639,10.33157507,0.82397611,0.0
4637,0.41762529,0.76087909,0.81363368,0.12632039,0.14606620,0.93340577,10.33880924,0.81363368,0.0
4638,0.41739546,0.75166335,0.80452408,0.12664425,0.14917736,0.93391857,10.34666013,0.80452408,0.0
4639,0.41715912,0.74932660,0.80212087,0.12655669,0.14986236,0.93444730,10.36347165,0.80212087,0.0
4640,0.41691624,0.76602878,0.81870624,0.12635023,0.14382677,0.93499210,10.38023229,0.81870624,0.0
4641,0.41666677,0.76345988,0.81595794,0.12599531,0.14455714,0.93555233,10.39455573,0.81595794,0.0
4642,0.41641068,0.76825233,0.82064980,0.12583123,0.14274203,0.93612733,10.40982699,0.82064980,0.0
4643,0.41614792,0.77451505,0.82679100,0.12561869,0.14044626,0.93671881,10.43329826,0.82679100,0.0
4644,0.41587848,0.77746460,0.82942696,0.12494602,0.13928563,0.93732533,10.45381530,0.82942696,0.0
4645,0.41560231,0.77006821,0.82227983,0.12562879,0.14161063,0.93794861,10.46893474,0.82227983,0.0
4646,0.41531939,0.76559846,0.81752307,0.12502334,0.14296234,0.93858797,10.49149104,0.81752307,0.0
4647,0.41502969,0.76747647,0.81949685,0.12534134,0.14213389,0.93924276,10.51538970,0.81949685,0.0
4648,0.41473318,0.77232464,0.82436900,0.12548877,0.14029643,0.93991390,10.53772785,0.82436900,0.0
4649,0.41442983,0.76402124,0.81646293,0.12653936,0.14294075,0.94060229,10.54753111,0.81646293,0.0
4650,0.41411964,0.77131104,0.82353847,0.12611677,0.14025276,0.94130647,10.57110886,0.82353847,0.0
4651,0.41380257,0.77652211,0.82844822,0.12548522,0.13830010,0.94202815,10.59324773,0.82844822,0.0
4652,0.41347861,0.77025261,0.82208726,0.12536234,0.14020680,0.94276507,10.61424733,0.82208726,0.0
4653,0.41314774,0.77029915,0.82213615,0.12546843,0.13998201,0.94351971,10.63211300,0.82213615,0.0
4654,0.41280995,0.76652920,0.81835500,0.12554398,0.14105089,0.94429220,10.65120114,0.81835500,0.0
